127.0.0.1 - - [27/Sep/2017:07:16:20 -0700] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:23 -0700] "GET /MoivePredictions/ HTTP/1.1" 200 69122
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:23 -0700] "GET /MoivePredictions/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:23 -0700] "GET /MoivePredictions/assets/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:23 -0700] "GET /MoivePredictions/assets/js/jquery-1.11.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:23 -0700] "GET /MoivePredictions/assets/css/popuo-box.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:23 -0700] "GET /MoivePredictions/assets/css/dashboard.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:24 -0700] "GET /MoivePredictions/assets/js/modernizr.custom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/js/responsiveslides.min.js HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/images/lines.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/js/jquery.magnific-popup.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/images/t1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/images/9.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/images/t2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:33 -0700] "GET /MoivePredictions/assets/images/t3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:34 -0700] "GET /MoivePredictions/js/responsiveslides.min.js HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:34 -0700] "GET /MoivePredictions/assets/images/c1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:34 -0700] "GET /MoivePredictions/assets/images/social.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:34 -0700] "GET /MoivePredictions/assets/images/c2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2017:07:16:34 -0700] "GET /MoivePredictions/assets/images/c.jpg HTTP/1.1" 304 -
