what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1464115278672
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1464115286752
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464115289966
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1464115344457
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1464115347920
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1464115351149
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464115364347
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1464115401725
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1464115407450
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464115416357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1464115429867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1464115432550
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1464115432644
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1464115432878
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1464115433342
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1464115433342
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1464115433342
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1464115433342
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1464115433342
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1464115433342
stopped,bundle,oracle.eclipse.tools.glassfish,3.2.0.201101241555,"oracle.eclipse.tools.glassfish",1464115433342
stopped,bundle,oracle.eclipse.tools.weblogic.legacy,3.2.0.201101271036,"oracle.eclipse.tools.weblogic.legacy",1464115433342
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1464115433342
stopped,bundle,org.zeroturnaround.eclipse.wtp,1.3.0.201102091836,"org.zeroturnaround.eclipse.wtp",1464115433342
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1464115433358
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1464115433358
stopped,bundle,oracle.eclipse.tools.orm.ui,3.2.0.201101271036,"oracle.eclipse.tools.orm.ui",1464115433358
stopped,bundle,oracle.eclipse.tools.spring.ui,3.2.0.201101271036,"oracle.eclipse.tools.spring.ui",1464115433358
stopped,bundle,oracle.eclipse.tools.orm,3.2.0.201101271036,"oracle.eclipse.tools.orm",1464115433358
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1464115433358
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1464115433358
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1464115433358
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1464115433358
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1464115433358
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1464115433358
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1464115433358
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1464115433358
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1464115433358
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1464115433358
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1464115433358
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1464115433358
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1464115433358
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1464115433358
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1464115433358
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1464115433358
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1464115433358
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1464115433358
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1464115433358
stopped,bundle,org.maven.ide.eclipse.launching,0.12.1.20110112-1712,"org.maven.ide.eclipse.launching",1464115433358
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1464115433358
stopped,bundle,org.zeroturnaround.eclipse.debug,1.3.0.201102091836,"org.zeroturnaround.eclipse.debug",1464115433358
stopped,bundle,org.zeroturnaround.eclipse.embedder,3.6.1.201102091836,"org.zeroturnaround.eclipse.embedder",1464115433358
stopped,bundle,org.zeroturnaround.eclipse,1.3.2.201102171341,"org.zeroturnaround.eclipse",1464115433358
stopped,bundle,oracle.eclipse.tools.envcheck,3.2.0.201101271036,"oracle.eclipse.tools.envcheck",1464115433358
stopped,bundle,oracle.eclipse.tools.weblogic.scripting.ui,3.2.0.201101271036,"oracle.eclipse.tools.weblogic.scripting.ui",1464115433358
stopped,bundle,oracle.eclipse.tools.webtier.adf.ui,3.2.0.201101271036,"oracle.eclipse.tools.webtier.adf.ui",1464115433373
stopped,bundle,oracle.eclipse.tools.weblogic.ui,3.2.0.201101271036,"oracle.eclipse.tools.weblogic.ui",1464115433373
stopped,bundle,oracle.eclipse.tools.coherence.ui,3.2.0.201101271036,"oracle.eclipse.tools.coherence.ui",1464115433373
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1464115433373
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1464115433373
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1464115433373
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1464115433373
stopped,bundle,oracle.eclipse.tools.webtier.html.ui,3.2.0.201101271036,"oracle.eclipse.tools.webtier.html.ui",1464115433373
stopped,bundle,oracle.eclipse.tools.webtier.jsf.ui,3.2.0.201101271036,"oracle.eclipse.tools.webtier.jsf.ui",1464115433373
stopped,bundle,oracle.eclipse.tools.webtier.jstl.ui,3.2.0.201101271036,"oracle.eclipse.tools.webtier.jstl.ui",1464115433654
stopped,bundle,oracle.eclipse.tools.webtier.jsp.ui,3.2.0.201101271036,"oracle.eclipse.tools.webtier.jsp.ui",1464115433732
stopped,bundle,oracle.eclipse.tools.webtier.ui,3.2.0.201101271036,"oracle.eclipse.tools.webtier.ui",1464115433732
stopped,bundle,oracle.eclipse.tools.xml.edit.ui,3.2.0.201101271036,"oracle.eclipse.tools.xml.edit.ui",1464115433841
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1464115433951
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1464115433997
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1464115434044
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1464115434185
